"id","wta_car","wta_elec","wta_green","ifpollution","living_area_ln","age_ln","is_bachelor","location","female","married","income_level","youth","older_adults","partymember","province","weekday","ifsunny","caruse","conditioner1month","mainuseelec","heard_about_global_warming","know_about_low_carbon","know_about_carbon_neutrality","know_about_carbon_policy","publictrans","conditionernumber","energy_consume2020","weights"
2852,"1","1","3",0,4.38202663467388,3.63758615972639,0,"county seat",1,1,3,"0","0","0","Gansu","Friday","1",1,1,"1","yes and agree","never","never","never",15,1,1786,0.719284534475195
2834,"7","1","1",0,4.38202663467388,3.66356164612965,0,"city",0,1,4,"1","0","0","Guangxi","Friday","0",1,2,"1","yes but disagree","heard but do not know","heard but do not know","never",14,1,2400,2.21590799964696
2838,"3","1","1",0,4.38202663467388,3.71357206670431,0,"county seat",1,1,3,"1","0","0","Gansu","Friday","1",1,0,"1","yes and agree","heard but do not know","never","never",10,0,1607,0.29
1692,"7","4","7",0,5.7037824746562,3.2188758248682,0,"rural",1,0,4,"0","0","0","Guizhou","Sunday","1",1,0,"1","yes and agree","never","never","never",0,0,1203,0.435344981151462
2861,"1","1","2",0,4.44265125649032,3.43398720448515,1,"county seat",1,1,3,"0","0","0","Gansu","Friday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","never",14,0,1426,0.357396571614206
3290,"1","1","1",0,2.99573227355399,3.61091791264422,0,"county seat",1,1,3,"1","0","0","Guangxi","Thursday","1",1,3,"1","yes and agree","heard but do not know","never","heard and know",0,1,1588,0.755290728406371
3063,"4","4","4",0,3.68887945411394,3.63758615972639,0,"county seat",1,1,3,"1","0","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","heard but do not know","never","never",20,0,1588,0.719284534475195
2828,"7","7","7",0,4.78749174278205,3.61091791264422,0,"rural",1,1,2,"1","0","0","Gansu","Friday","0",1,0,"1","yes and agree","heard and know","never","never",2,0,1216,1.84472017101767
2010,"4","4","2",0,4.24849524204936,3.49650756146648,0,"city",1,1,5,"0","0","0","Gansu","Wednesday","1",1,0,"1","yes but disagree","heard but do not know","never","never",2,0,2509,0.29
2251,"7","7","7",0,4.74493212836325,3.40119738166216,0,"county seat",1,1,4,"1","0","1","Guizhou","Friday","0",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,1122,0.373432195785504
1586,"7","7","1",0,4.49980967033027,3.49650756146648,0,"city",1,1,5,"0","0","0","Gansu","Saturday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",3,0,625,0.29
2153,"7","7","7",0,5.65248918026865,3.13549421592915,0,"rural",0,0,5,"1","1","0","Guizhou","Thursday","0",0,0,"1","yes but disagree","heard but do not know","never","never",20,0,5357,0.574234834677739
2261,"1","1","1",0,5.04985600724954,3.25809653802148,1,"county seat",1,0,4,"0","1","1","Guizhou","Friday","0",0,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,0,1747,0.446925814010253
1656,"7","7","4",0,5.19295685089021,3.13549421592915,1,"rural",1,0,3,"1","0","0","Guizhou","Sunday","0",0,0,"1","yes but disagree","heard but do not know","never","never",0,0,875,0.477141595741477
3269,"3","3","3",0,4.99721227376411,3.80666248977032,0,"rural",1,1,5,"1","0","0","Guangxi","Thursday","0",1,0,"0","no","heard but do not know","never","never",0,0,2000,1.2236770396642
2938,"2","2","2",0,4.38202663467388,3.95124371858143,0,"rural",1,1,5,"1","0","0","Guangxi","Monday","0",1,0,"1","no","never","never","never",2,0,5976,0.29
2845,"5","5","5",0,4.21950770517611,3.95124371858143,0,"county seat",1,1,6,"1","0","0","Guangxi","Friday","1",1,0,"1","no","never","never","never",0,0,3232,0.931282439924059
2288,"2","2","2",0,4.64439089914137,3.80666248977032,1,"county seat",1,1,5,"1","0","0","Gansu","Saturday","0",0,0,"1","yes and agree","heard but do not know","never","heard but do not know",0,0,2718,0.29
1618,"2","7","2",0,5.7037824746562,3.25809653802148,0,"rural",1,1,4,"1","0","0","Guizhou","Sunday","1",0,0,"1","yes and agree","heard but do not know","never","heard but do not know",10,0,1393,0.416071420693412
3313,"7","7","7",0,4.38202663467388,3.80666248977032,0,"city",1,1,4,"1","0","0","Guangxi","Thursday","0",0,0,"1","no","heard but do not know","never","never",2,0,1800,1.32587761056342
2881,"6","6","6",0,5.29831736654804,3.66356164612965,0,"rural",1,1,5,"1","0","0","Guangxi","Sunday","0",1,0,"0","no","never","never","never",0,0,3091,0.634968978704538
3095,"7","1","2",0,3.91202300542815,3.43398720448515,1,"county seat",0,0,4,"0","0","0","Guangxi","Wednesday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","never",4,0,900,0.426155297891374
3381,"2","4","3",0,4.81218435537242,3.46573590279973,0,"county seat",0,1,5,"1","1","0","Guangxi","Friday","0",1,0,"1","yes and agree","heard but do not know","never","never",4,0,2311,0.407362342670444
1616,"2","2","1",0,4.65396035015752,3.76120011569356,0,"city",1,1,3,"1","0","0","Guangxi","Saturday","1",1,4,"1","yes and agree","heard and know","heard and know","heard and know",0,1,1250,1.468673196117
3412,"2","2","2",0,4.58496747867057,3.58351893845611,0,"county seat",0,1,6,"1","1","0","Guangxi","Saturday","0",1,7,"1","yes and agree","heard but do not know","never","never",10,1,1458,0.29
1398,"1","2","1",0,3.68887945411394,3.52636052461616,1,"city",0,0,6,"1","0","0","Gansu","Friday","1",1,0,"1","no","never","never","never",1,0,769,0.372673552734844
2891,"6","6","6",0,5.29831736654804,3.55534806148941,0,"rural",0,1,5,"1","0","0","Guangxi","Sunday","1",1,0,"0","no","never","never","never",0,0,2000,2.51476731595641
2869,"6","6","6",0,4.60517018598809,3.63758615972639,0,"rural",1,1,5,"1","0","0","Guangxi","Saturday","1",1,0,"0","no","never","never","never",0,0,2460,0.29
2269,"5","7","6",0,4.56434819146784,3.49650756146648,1,"city",0,1,4,"1","1","0","Gansu","Friday","1",0,0,"1","yes and agree","heard and know","heard and know","heard but do not know",15,0,2917,0.389552227928835
2235,"7","7","7",0,4.58496747867057,3.2188758248682,0,"county seat",0,0,5,"0","1","1","Guizhou","Friday","0",0,0,"1","yes but disagree","heard but do not know","heard but do not know","never",0,0,2245,0.562809000235141
1452,"7","7","7",0,4.38202663467388,3.80666248977032,0,"city",1,1,4,"0","0","0","Guizhou","Saturday","0",0,0,"1","yes and agree","heard and know","heard but do not know","never",2,0,1444,0.29
2800,"1","1","1",0,4.48863636973214,3.52636052461616,0,"county seat",0,1,4,"0","0","0","Gansu","Thursday","1",1,0,"1","yes but disagree","never","never","never",0,0,2118,1.06707173730585
812,"7","7","7",0,4.51085950651685,3.55534806148941,0,"city",0,1,5,"1","0","0","Guizhou","Sunday","0",0,0,"1","yes and agree","never","never","never",6,0,1950,2.73102647431892
1318,"4","1","2",0,4.70048036579242,3.58351893845611,1,"city",0,1,5,"1","0","1","Guizhou","Friday","0",0,0,"1","yes and agree","heard and know","heard but do not know","never",10,0,3080,0.29
2801,"7","7","7",0,4.49980967033027,3.8286413964891,0,"county seat",0,1,6,"1","0","0","Guangxi","Friday","1",0,2,"1","yes but disagree","never","never","never",1,1,5000,1.54237402683485
1451,"7","7","7",0,4.29045944114839,3.29583686600433,0,"city",1,1,4,"1","0","0","Guangxi","Saturday","1",0,3,"1","yes and agree","heard and know","heard but do not know","heard but do not know",0,1,1194,0.427046595145418
2114,"7","7","7",0,5.66296048013595,3.8286413964891,0,"rural",0,1,4,"0","1","0","Gansu","Thursday","0",0,0,"1","yes and agree","heard but do not know","never","never",0,0,2057,1.42260003288578
1980,"6","7","6",0,4.49980967033027,3.55534806148941,1,"city",0,1,5,"1","1","0","Guangxi","Wednesday","1",1,0,"1","yes and agree","heard and know","heard and know","heard and know",0,0,3960,0.29
1936,"2","7","7",0,4.59511985013459,3.2188758248682,1,"county seat",0,0,4,"1","1","0","Guizhou","Tuesday","1",0,0,"1","yes and agree","heard but do not know","heard and know","heard but do not know",20,0,1938,0.562809000235141
2113,"4","6","4",0,5.88610403145016,4.02535169073515,0,"rural",0,1,4,"1","0","0","Guizhou","Thursday","0",0,0,"1","no","never","never","never",15,0,5000,0.859146630944336
3008,"6","6","6",1,4.49980967033027,4.14313472639153,1,"city",0,1,5,"0","1","0","Guangxi","Tuesday","0",1,0,"1","no","heard but do not know","never","never",0,0,1980,0.29
3003,"6","6","7",0,4.44265125649032,3.95124371858143,0,"city",1,1,4,"0","0","1","Guangxi","Tuesday","1",1,0,"1","yes and agree","heard and know","heard but do not know","never",5,0,893,0.29
2619,"1","2","3",1,5.04342511691925,3.52636052461616,0,"rural",1,1,3,"1","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","heard but do not know","never","never",6,0,545,0.81001900038697
1496,"7","5","2",0,4.33073334028633,4.06044301054642,0,"city",1,0,5,"0","0","0","Gansu","Saturday","1",1,0,"1","no","heard but do not know","never","never",2,0,1200,0.29
2918,"3","2","2",0,4.78749174278205,3.43398720448515,1,"city",0,0,4,"0","0","0","Guangxi","Tuesday","1",1,4,"1","yes and agree","heard but do not know","never","never",20,1,891,0.426155297891374
1489,"6","6","7",0,4.49980967033027,3.58351893845611,1,"city",1,1,4,"1","0","1","Guizhou","Saturday","0",0,4,"1","yes and agree","heard but do not know","never","never",10,1,3625,0.29
3085,"2","2","2",0,5.07517381523383,3.55534806148941,1,"city",1,1,6,"1","1","0","Guangxi","Wednesday","0",1,3,"1","yes and agree","heard but do not know","never","never",10,1,713,0.29
2965,"4","4","4",1,4.31748811353631,3.68887945411394,0,"county seat",1,1,6,"1","1","0","Guangxi","Monday","0",1,0,"1","no","never","never","never",2,0,3400,1.71379837552918
2910,"7","7","7",0,4.0943445622221,3.73766961828337,0,"city",0,1,3,"1","1","0","Guangxi","Tuesday","0",1,1,"1","yes and agree","heard and know","heard and know","heard but do not know",0,1,2025,1.8960524742174
2231,"2","1","1",0,4.61512051684126,3.17805383034795,1,"county seat",0,0,4,"0","0","0","Guizhou","Friday","0",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,1750,0.590180185840672
1512,"7","7","7",0,4.8283137373023,3.61091791264422,0,"city",1,1,2,"1","1","0","Guizhou","Saturday","0",1,0,"1","yes but disagree","never","never","never",6,0,5000,0.29
2489,"7","7","7",0,4.81218435537242,3.71357206670431,1,"county seat",0,1,4,"1","0","0","Gansu","Monday","1",0,0,"1","yes and agree","heard and know","never","never",0,0,1517,0.29
2841,"1","1","1",0,4.70048036579242,4.04305126783455,0,"rural",1,1,7,"0","0","0","Gansu","Friday","0",1,0,"1","no","never","never","never",0,0,2839,3.66022611323826
3316,"7","7","1",0,3.87120101090789,3.36729582998647,0,"city",0,0,3,"0","0","0","Guangxi","Thursday","0",1,0,"1","yes and agree","never","never","never",0,0,1200,1.3752537407827
2193,"4","5","2",0,4.38202663467388,3.52636052461616,0,"city",0,1,4,"1","1","0","Guangxi","Thursday","0",1,3,"1","yes and agree","heard and know","never","never",2,1,2804,1.06707173730585
1814,"7","5","1",1,4.24849524204936,3.46573590279973,1,"city",0,1,3,"0","0","0","Gansu","Monday","1",1,2,"1","yes and agree","heard but do not know","never","never",10,1,813,0.407362342670444
3416,"4","3","4",0,5.29831736654804,3.87120101090789,0,"rural",1,1,6,"1","0","0","Guangxi","Saturday","0",1,3,"1","no","heard but do not know","never","never",2,1,1343,0.29
1903,"2","1","2",0,4.49980967033027,3.04452243772342,0,"county seat",0,0,4,"0","1","0","Guizhou","Tuesday","1",1,0,"1","yes but disagree","heard but do not know","never","never",12,0,1254,0.681694532917722
1382,"7","7","2",0,4.0943445622221,3.55534806148941,0,"city",0,0,6,"0","0","0","Gansu","Friday","0",1,0,"1","yes and agree","never","never","never",1,0,1104,0.29
2292,"4","4","4",0,4.56434819146784,4.11087386417331,0,"county seat",1,1,6,"1","1","0","Gansu","Saturday","0",1,0,"1","no","never","never","never",0,0,4111,6.66274211427586
112,"6","6","6",0,5.19295685089021,3.13549421592915,0,"rural",0,1,4,"0","0","0","Guizhou","Saturday","0",0,0,"1","no","heard but do not know","never","never",0,0,3400,0.574234834677739
2119,"3","4","3",1,5.13579843705026,3.55534806148941,0,"rural",1,1,3,"1","0","0","Gansu","Thursday","1",0,0,"0","no","never","heard and know","never",1,0,3000,0.29
2819,"5","5","5",0,4.35670882668959,3.40119738166216,1,"city",1,1,4,"0","0","1","Guizhou","Friday","0",0,3,"1","yes and agree","familiar","never","never",8,1,2443,0.373432195785504
1381,"2","1","1",0,4.00733318523247,3.36729582998647,1,"city",1,0,5,"1","0","0","Guizhou","Friday","0",1,4,"1","yes and agree","heard but do not know","never","never",16,1,2077,0.390352736240351
1911,"4","7","1",0,4.48863636973214,3.13549421592915,1,"county seat",0,0,4,"0","0","0","Guizhou","Tuesday","1",1,0,"1","no","heard but do not know","never","never",20,0,1542,0.619061833875582
3083,"1","1","1",0,3.68887945411394,3.36729582998647,0,"county seat",0,0,3,"0","0","0","Guangxi","Wednesday","0",1,0,"1","yes but disagree","never","never","heard but do not know",14,0,1067,0.46690967267782
1254,"4","3","4",0,4.60517018598809,3.8286413964891,0,"rural",0,1,6,"1","0","1","Gansu","Thursday","1",0,0,"0","yes and agree","heard but do not know","heard but do not know","never",0,0,1800,0.549212399734652
2858,"1","1","1",0,4.38202663467388,3.46573590279973,0,"county seat",1,1,4,"0","0","0","Gansu","Friday","1",1,0,"0","yes and agree","heard but do not know","never","never",14,0,1607,0.29
663,"6","6","6",0,4.46590811865458,3.29583686600433,1,"county seat",1,1,3,"0","1","0","Guizhou","Friday","0",0,0,"0","yes and agree","heard and know","heard and know","heard but do not know",10,0,2046,0.427046595145418
1602,"7","7","7",0,4.38202663467388,3.73766961828337,0,"city",1,1,4,"0","0","0","Guizhou","Saturday","0",1,0,"1","no","never","never","never",23,0,2500,1.54603395300811
1886,"2","2","2",0,4.57471097850338,3.17805383034795,0,"county seat",0,0,4,"0","0","0","Guizhou","Tuesday","1",0,0,"1","no","heard but do not know","heard but do not know","never",20,0,1800,0.590180185840672
2351,"1","1","1",0,4.70048036579242,3.80666248977032,0,"county seat",1,1,3,"1","0","0","Gansu","Saturday","0",1,0,"1","no","heard but do not know","heard but do not know","never",2,0,1520,0.29
3268,"1","1","4",0,4.24849524204936,4.04305126783455,0,"county seat",1,0,5,"0","0","0","Guangxi","Thursday","1",1,2,"1","no","never","never","never",14,1,1786,0.727670759038803
2555,"7","3","3",0,4.38202663467388,3.49650756146648,0,"city",0,1,4,"1","1","0","Guangxi","Tuesday","0",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,0,1798,0.389552227928835
3295,"4","5","2",0,4.0943445622221,3.36729582998647,0,"county seat",1,1,4,"1","0","0","Guangxi","Thursday","1",0,3,"1","yes and agree","heard and know","never","never",2,1,1772,0.390352736240351
3016,"3","3","5",1,5.01063529409626,3.71357206670431,0,"rural",0,1,5,"1","0","0","Guangxi","Wednesday","0",0,0,"0","no","never","never","never",0,0,3188,9.5
3001,"7","7","7",1,4.04305126783455,3.85014760171006,0,"city",0,0,5,"0","0","0","Guangxi","Tuesday","0",1,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,1100,0.29
1898,"7","5","5",0,4.49980967033027,3.17805383034795,0,"county seat",0,0,3,"1","0","0","Guizhou","Tuesday","1",1,0,"1","yes but disagree","never","never","never",35,0,1304,0.590180185840672
1446,"7","7","3",0,4.48863636973214,3.3322045101752,0,"city",1,1,5,"1","0","0","Guizhou","Saturday","0",0,0,"1","yes and agree","never","never","never",10,0,1540,0.408207026552079
2248,"1","1","1",0,4.72738781871234,3.49650756146648,0,"county seat",0,1,4,"1","1","0","Guizhou","Friday","0",0,5,"1","yes but disagree","heard but do not know","heard but do not know","never",0,1,2407,1.12227035902825
2851,"1","1","1",0,4.23410650459726,3.52636052461616,0,"county seat",1,1,4,"0","0","0","Gansu","Friday","1",1,0,"1","yes and agree","heard and know","heard but do not know","never",14,0,1607,0.875675843462376
3229,"4","4","4",0,4.60517018598809,3.98898404656427,0,"rural",1,1,5,"1","0","0","Guangxi","Thursday","0",1,0,"0","no","never","never","never",0,0,2857,0.780203469208694
2812,"2","2","2",0,4.29045944114839,4.02535169073515,0,"city",1,1,2,"1","0","0","Gansu","Friday","0",1,0,"1","no","never","never","never",14,0,1559,4.19349705907806
3069,"2","2","2",0,4.60517018598809,3.61091791264422,0,"rural",1,1,5,"1","0","0","Guangxi","Wednesday","0",1,0,"0","no","never","never","never",0,0,4180,0.699405772516068
3061,"2","2","2",0,4.51085950651685,3.80666248977032,0,"city",1,1,5,"0","1","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","heard but do not know","never","never",20,0,1071,0.29
3022,"2","2","2",0,5.29831736654804,4.00733318523247,0,"rural",0,1,5,"0","0","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","never","never","never",0,0,3491,0.364289093000523
3255,"2","2","3",0,4.38202663467388,3.2188758248682,0,"rural",0,0,5,"0","0","0","Guangxi","Thursday","0",1,0,"0","no","never","never","never",0,0,2491,1.55720920924141
1603,"7","4","4",0,4.49980967033027,3.66356164612965,0,"city",0,1,4,"0","0","0","Guizhou","Saturday","0",1,0,"1","yes and agree","heard but do not know","heard but do not know","never",16,0,2040,0.29
2181,"4","6","1",0,4.0943445622221,3.3322045101752,0,"city",0,1,5,"0","0","0","Guangxi","Thursday","1",0,0,"1","yes and agree","heard and know","heard and know","never",4,0,2824,1.44745920117007
2234,"5","4","5",0,4.58496747867057,2.94443897916644,0,"county seat",0,0,4,"1","0","1","Guizhou","Friday","0",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard and know",0,0,947,2.30572763166636
1545,"2","2","2",0,5.7037824746562,3.2188758248682,1,"rural",1,0,4,"0","1","0","Guizhou","Saturday","0",0,0,"1","yes but disagree","heard and know","heard but do not know","never",2,0,1625,0.435344981151462
1105,"7","5","6",0,5.7037824746562,3.17805383034795,1,"rural",1,0,2,"1","1","1","Guizhou","Sunday","1",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1041,0.455682141461262
2953,"4","4","4",0,4.70048036579242,3.80666248977032,0,"rural",0,1,5,"0","1","0","Guangxi","Monday","0",1,0,"1","yes and agree","never","never","never",2,0,2698,1.49741826995089
2884,"5","4","4",0,4.57471097850338,3.61091791264422,0,"county seat",1,1,3,"1","0","0","Guangxi","Sunday","0",0,3,"1","yes and agree","heard and know","heard but do not know","heard but do not know",2,1,4800,0.755290728406371
